,Source,Target,Regulation
168740,hsa-mir-107,SERPINB4,miRNA-Genes
168760,hsa-mir-429,SERPINB5,miRNA-Genes
168823,hsa-mir-760,RAB12,miRNA-Genes
168889,hsa-mir-429,VGLL3,miRNA-Genes
168894,hsa-mir-107,TRIM71,miRNA-Genes
168925,hsa-mir-421,TRIM71,miRNA-Genes
169020,hsa-mir-429,RNF208,miRNA-Genes
169123,hsa-mir-429,MLLT11,miRNA-Genes
169273,hsa-mir-429,ZBTB9,miRNA-Genes
169274,hsa-mir-429,ZBTB9,miRNA-Genes
169341,hsa-mir-107,GTF2H4,miRNA-Genes
169342,hsa-mir-107,GTF2H4,miRNA-Genes
169343,hsa-mir-107,GTF2H4,miRNA-Genes
169344,hsa-mir-107,GTF2H4,miRNA-Genes
169345,hsa-mir-107,GTF2H4,miRNA-Genes
169346,hsa-mir-107,GTF2H4,miRNA-Genes
169429,hsa-mir-2110,LTB4R2,miRNA-Genes
169430,hsa-mir-2110,LTB4R2,miRNA-Genes
169489,hsa-mir-107,DNASE1,miRNA-Genes
169530,hsa-mir-326,CSNK1E,miRNA-Genes
169684,hsa-mir-107,ZNF726,miRNA-Genes
169716,hsa-mir-107,TTLL3,miRNA-Genes
169768,hsa-mir-107,ALG3,miRNA-Genes
169773,hsa-mir-2110,ALG3,miRNA-Genes
169782,hsa-mir-421,ALG3,miRNA-Genes
169816,hsa-mir-2110,C10orf105,miRNA-Genes
169821,hsa-mir-107,IFRD2,miRNA-Genes
169859,hsa-mir-429,COL28A1,miRNA-Genes
169925,hsa-mir-429,GOLGA8B,miRNA-Genes
169941,hsa-mir-429,FAM72D,miRNA-Genes
169946,hsa-mir-107,IFI30,miRNA-Genes
170017,hsa-mir-1976,ZNF579,miRNA-Genes
170062,hsa-mir-2110,VAMP2,miRNA-Genes
170070,hsa-mir-326,VAMP2,miRNA-Genes
170093,hsa-mir-107,FANCG,miRNA-Genes
170112,hsa-mir-107,PLXNA4,miRNA-Genes
170137,hsa-mir-107,NPTXR,miRNA-Genes
170204,hsa-mir-1976,CCNL2,miRNA-Genes
170208,hsa-mir-217,CCNL2,miRNA-Genes
170245,hsa-mir-429,CCNL2,miRNA-Genes
170246,hsa-mir-429,MYBPHL,miRNA-Genes
170282,hsa-mir-107,ELFN1,miRNA-Genes
170391,hsa-mir-326,PET100,miRNA-Genes
170742,hsa-mir-1976,C19orf81,miRNA-Genes
170750,hsa-mir-107,ZSCAN31,miRNA-Genes
170758,hsa-mir-429,ZSCAN31,miRNA-Genes
170798,hsa-mir-107,PRSS56,miRNA-Genes
170805,hsa-mir-107,KIFC1,miRNA-Genes
170806,hsa-mir-107,KIFC1,miRNA-Genes
170807,hsa-mir-107,KIFC1,miRNA-Genes
170808,hsa-mir-107,KIFC1,miRNA-Genes
170933,hsa-mir-2110,TXNDC5,miRNA-Genes
171003,hsa-mir-107,GET4,miRNA-Genes
171033,hsa-mir-760,GET4,miRNA-Genes
171308,hsa-mir-429,UGT1A8,miRNA-Genes
171342,hsa-mir-107,PEG10,miRNA-Genes
171379,hsa-mir-217,PEG10,miRNA-Genes
171501,hsa-mir-429,UGT1A10,miRNA-Genes
171880,hsa-mir-2110,NFS1,miRNA-Genes
171907,hsa-mir-429,LY6G6D,miRNA-Genes
171908,hsa-mir-429,LY6G6D,miRNA-Genes
171909,hsa-mir-429,LY6G6D,miRNA-Genes
171910,hsa-mir-429,LY6G6D,miRNA-Genes
171911,hsa-mir-429,LY6G6D,miRNA-Genes
171912,hsa-mir-429,LY6G6D,miRNA-Genes
171913,hsa-mir-429,LY6G6D,miRNA-Genes
171928,hsa-mir-107,ETV5,miRNA-Genes
171971,hsa-mir-107,APOBEC3C,miRNA-Genes
171991,hsa-mir-107,PGAM5,miRNA-Genes
172027,hsa-mir-107,ADH1C,miRNA-Genes
172060,hsa-mir-107,HAUS5,miRNA-Genes
172096,hsa-mir-107,TMEM158,miRNA-Genes
172106,hsa-mir-429,TMEM158,miRNA-Genes
172194,hsa-mir-107,FOXD1,miRNA-Genes
172217,hsa-mir-429,C1orf210,miRNA-Genes
172332,hsa-mir-421,PRKDC,miRNA-Genes
172432,hsa-mir-326,PABPC4L,miRNA-Genes
172494,hsa-mir-107,CHMP1B,miRNA-Genes
172707,hsa-mir-429,CHURC1,miRNA-Genes
172754,hsa-mir-429,TUBB3,miRNA-Genes
172778,hsa-mir-577,POC1B-GALNT4,miRNA-Genes
172793,hsa-mir-107,ITGB3,miRNA-Genes
172817,hsa-mir-107,SLC22A31,miRNA-Genes
172867,hsa-mir-107,CORO7,miRNA-Genes
172868,hsa-mir-107,CORO7,miRNA-Genes
173128,hsa-mir-107,RASSF5,miRNA-Genes
173183,hsa-mir-2110,NCOA4,miRNA-Genes
173253,hsa-mir-2110,RASL10B,miRNA-Genes
173292,hsa-mir-429,MMP28,miRNA-Genes
173293,hsa-mir-429,MMP28,miRNA-Genes
173408,hsa-mir-107,GRIN2B,miRNA-Genes
173505,hsa-mir-2110,ZNF280B,miRNA-Genes
173506,hsa-mir-2110,ZNF280B,miRNA-Genes
173571,hsa-mir-429,FCGBP,miRNA-Genes
173572,hsa-mir-429,FCGBP,miRNA-Genes
173686,hsa-mir-107,MARCKS,miRNA-Genes
173797,hsa-mir-107,NEFL,miRNA-Genes
173908,hsa-mir-107,DHRS11,miRNA-Genes
173909,hsa-mir-107,DHRS11,miRNA-Genes
173930,hsa-mir-107,MRM1,miRNA-Genes
173931,hsa-mir-107,MRM1,miRNA-Genes
173944,hsa-let-7b,CCND1,miRNA-Genes
173945,hsa-let-7b,CDC25A,miRNA-Genes
173946,hsa-let-7b,HMGA2,miRNA-Genes
173947,hsa-let-7b,CDC25A,miRNA-Genes
173948,hsa-let-7d,SMOX,miRNA-Genes
173950,hsa-mir-31,ITGA5,miRNA-Genes
173951,hsa-mir-31,MMP16,miRNA-Genes
173952,hsa-mir-31,RDX,miRNA-Genes
173953,hsa-mir-31,FOXP3,miRNA-Genes
173954,hsa-mir-31,STX12,miRNA-Genes
173955,hsa-let-7g,IGF2BP1,miRNA-Genes
173956,hsa-let-7g,HMGA2,miRNA-Genes
173957,hsa-mir-328,CD44,miRNA-Genes
173958,hsa-mir-328,ABCG2,miRNA-Genes
173977,hsa-mir-15a,BCL2,miRNA-Genes
173978,hsa-mir-15a,VEGFA,miRNA-Genes
173979,hsa-mir-15a,PDCD4,miRNA-Genes
173980,hsa-mir-15a,CADM1,miRNA-Genes
173981,hsa-mir-15a,BCL2,miRNA-Genes
173982,hsa-mir-15a,WT1,miRNA-Genes
173983,hsa-mir-15a,CENPJ,miRNA-Genes
173984,hsa-mir-15a,RNASEL,miRNA-Genes
173985,hsa-mir-15a,SLC35A1,miRNA-Genes
173986,hsa-mir-15a,UGDH,miRNA-Genes
173987,hsa-mir-15a,UGP2,miRNA-Genes
173988,hsa-mir-15a,WIPF1,miRNA-Genes
173989,hsa-mir-15a,BCL2,miRNA-Genes
173990,hsa-mir-15a,RAB9B,miRNA-Genes
173991,hsa-mir-15a,CCND1,miRNA-Genes
174018,hsa-mir-17,VEGFA,miRNA-Genes
174019,hsa-mir-17,RUNX1,miRNA-Genes
174020,hsa-mir-17,RBL1,miRNA-Genes
174021,hsa-mir-17,GAB1,miRNA-Genes
174022,hsa-mir-17,CCND1,miRNA-Genes
174023,hsa-mir-17,CDKN1A,miRNA-Genes
174024,hsa-mir-17,BCL2,miRNA-Genes
174025,hsa-mir-17,CCND1,miRNA-Genes
174026,hsa-mir-18a,ESR1,miRNA-Genes
174027,hsa-mir-19a,SOCS1,miRNA-Genes
174028,hsa-mir-19a,ESR1,miRNA-Genes
174029,hsa-mir-19a,NR4A2,miRNA-Genes
174030,hsa-mir-19a,ERBB4,miRNA-Genes
174031,hsa-mir-19a,CCND1,miRNA-Genes
174034,hsa-mir-20a,E2F1,miRNA-Genes
174035,hsa-mir-20a,RUNX1,miRNA-Genes
174036,hsa-mir-20a,CCND1,miRNA-Genes
174037,hsa-mir-20a,BCL2,miRNA-Genes
174038,hsa-mir-20a,CCND1,miRNA-Genes
174039,hsa-mir-20a,VEGFA,miRNA-Genes
174040,hsa-mir-20a,E2F1,miRNA-Genes
174041,hsa-mir-21,TPM1,miRNA-Genes
174042,hsa-mir-21,PDCD4,miRNA-Genes
174043,hsa-mir-21,PDCD4,miRNA-Genes
174044,hsa-mir-21,SERPINB5,miRNA-Genes
174045,hsa-mir-21,PDCD4,miRNA-Genes
174046,hsa-mir-21,CDKN1A,miRNA-Genes
174047,hsa-mir-21,FAS,miRNA-Genes
174048,hsa-mir-21,HIPK3,miRNA-Genes
174049,hsa-mir-21,ACTA2,miRNA-Genes
174050,hsa-mir-21,IL6R,miRNA-Genes
174051,hsa-mir-21,PDCD4,miRNA-Genes
174052,hsa-mir-21,CFL2,miRNA-Genes
174053,hsa-mir-21,RECK,miRNA-Genes
174054,hsa-mir-21,RECK,miRNA-Genes
174055,hsa-mir-21,PDCD4,miRNA-Genes
174056,hsa-mir-21,SOX5,miRNA-Genes
174057,hsa-mir-21,TGFBR3,miRNA-Genes
174058,hsa-mir-21,PDCD4,miRNA-Genes
174059,hsa-mir-21,PDCD4,miRNA-Genes
174060,hsa-mir-21,PDCD4,miRNA-Genes
174061,hsa-mir-21,PDCD4,miRNA-Genes
174062,hsa-mir-21,E2F1,miRNA-Genes
174063,hsa-mir-21,CDC25A,miRNA-Genes
174064,hsa-mir-21,MARCKS,miRNA-Genes
174065,hsa-mir-21,RECK,miRNA-Genes
174066,hsa-mir-22,ESR1,miRNA-Genes
174067,hsa-mir-22,BMP7,miRNA-Genes
174068,hsa-mir-22,ESR1,miRNA-Genes
174069,hsa-mir-23a,CXCL12,miRNA-Genes
174077,hsa-mir-27a,RUNX1,miRNA-Genes
174078,hsa-mir-27a,FOXO1,miRNA-Genes
174079,hsa-mir-27a,FADD,miRNA-Genes
174080,hsa-mir-29a,DNMT3B,miRNA-Genes
174081,hsa-mir-29a,SPARC,miRNA-Genes
174082,hsa-mir-29a,COL3A1,miRNA-Genes
174083,hsa-mir-29a,CD276,miRNA-Genes
174088,hsa-mir-33a,ABCA1,miRNA-Genes
174090,hsa-mir-93,E2F1,miRNA-Genes
174091,hsa-mir-93,CDKN1A,miRNA-Genes
174092,hsa-mir-93,E2F1,miRNA-Genes
174093,hsa-mir-93,CDKN1A,miRNA-Genes
174094,hsa-mir-93,VEGFA,miRNA-Genes
174095,hsa-mir-96,MITF,miRNA-Genes
174096,hsa-mir-96,FOXO1,miRNA-Genes
174097,hsa-mir-96,AQP5,miRNA-Genes
174098,hsa-mir-98,HMGA2,miRNA-Genes
174118,hsa-mir-148a,DNMT3B,miRNA-Genes
174119,hsa-mir-148a,DNMT3B,miRNA-Genes
174123,hsa-mir-10b,HOXD10,miRNA-Genes
174124,hsa-mir-10b,KLF4,miRNA-Genes
174125,hsa-mir-34a,VEGFA,miRNA-Genes
174126,hsa-mir-34a,BCL2,miRNA-Genes
174127,hsa-mir-34a,MYCN,miRNA-Genes
174128,hsa-mir-34a,HMGA2,miRNA-Genes
174129,hsa-mir-34a,BCL2,miRNA-Genes
174130,hsa-mir-34a,CCND1,miRNA-Genes
174131,hsa-mir-34a,BCL2,miRNA-Genes
174132,hsa-mir-34a,BCL2,miRNA-Genes
174133,hsa-mir-34a,MYC,miRNA-Genes
174134,hsa-mir-34a,MET,miRNA-Genes
174135,hsa-mir-34a,AXIN2,miRNA-Genes
174136,hsa-mir-34a,CD44,miRNA-Genes
174143,hsa-mir-182,MITF,miRNA-Genes
174144,hsa-mir-183,KRTAP3-2,miRNA-Genes
174145,hsa-mir-183,KRTAP3-2,miRNA-Genes
174146,hsa-mir-183,RUNX1T1,miRNA-Genes
174147,hsa-mir-183,FOXO1,miRNA-Genes
174166,hsa-mir-215,DTL,miRNA-Genes
174179,hsa-mir-223,LMO2,miRNA-Genes
174180,hsa-mir-223,LMO2,miRNA-Genes
174181,hsa-mir-223,EPB41L3,miRNA-Genes
174182,hsa-mir-224,KLK10,miRNA-Genes
174183,hsa-mir-224,KLK1,miRNA-Genes
174184,hsa-mir-200b,ZEB1,miRNA-Genes
174185,hsa-mir-200b,ZEB2,miRNA-Genes
174186,hsa-mir-200b,ZEB2,miRNA-Genes
174212,hsa-mir-27b,MMP13,miRNA-Genes
174306,hsa-mir-130a,MEOX2,miRNA-Genes
174312,hsa-mir-141,ZEB2,miRNA-Genes
174313,hsa-mir-145,MYC,miRNA-Genes
174314,hsa-mir-145,FSCN1,miRNA-Genes
174315,hsa-mir-145,CBFB,miRNA-Genes
174316,hsa-mir-145,KRT7,miRNA-Genes
174317,hsa-mir-145,RTKN,miRNA-Genes
174322,hsa-mir-126,VCAM1,miRNA-Genes
174323,hsa-mir-126,PIK3R2,miRNA-Genes
174324,hsa-mir-126,VEGFA,miRNA-Genes
174325,hsa-mir-126,VEGFA,miRNA-Genes
174326,hsa-mir-126,PIK3R2,miRNA-Genes
174327,hsa-mir-146a,IRAK1,miRNA-Genes
174328,hsa-mir-146a,BRCA2,miRNA-Genes
174329,hsa-mir-146a,FADD,miRNA-Genes
174330,hsa-mir-146a,MCM10,miRNA-Genes
174331,hsa-mir-146a,VWCE,miRNA-Genes
174332,hsa-mir-146a,LTB,miRNA-Genes
174333,hsa-mir-146a,LTB,miRNA-Genes
174334,hsa-mir-146a,LTB,miRNA-Genes
174335,hsa-mir-146a,LTB,miRNA-Genes
174336,hsa-mir-146a,LTB,miRNA-Genes
174337,hsa-mir-146a,LTB,miRNA-Genes
174338,hsa-mir-146a,LTB,miRNA-Genes
174339,hsa-mir-146a,LTB,miRNA-Genes
174340,hsa-mir-146a,RAD54L,miRNA-Genes
174341,hsa-mir-146a,CFH,miRNA-Genes
174342,hsa-mir-146a,UHRF1,miRNA-Genes
174343,hsa-mir-146a,PBLD,miRNA-Genes
174344,hsa-mir-146a,SDCBP2,miRNA-Genes
174345,hsa-mir-150,CCNE1,miRNA-Genes
174346,hsa-mir-150,P2RX7,miRNA-Genes
174347,hsa-mir-185,CCNE1,miRNA-Genes
174348,hsa-mir-185,HMGA2,miRNA-Genes
174349,hsa-mir-185,CORO2B,miRNA-Genes
174350,hsa-mir-186,FOXO1,miRNA-Genes
174355,hsa-mir-155,AGTR1,miRNA-Genes
174356,hsa-mir-155,LDOC1,miRNA-Genes
174357,hsa-mir-155,AGTR1,miRNA-Genes
174358,hsa-mir-155,AGTR1,miRNA-Genes
174359,hsa-mir-155,MEIS1,miRNA-Genes
174360,hsa-mir-155,SOCS1,miRNA-Genes
174361,hsa-mir-155,CEBPB,miRNA-Genes
174362,hsa-mir-155,FADD,miRNA-Genes
174363,hsa-mir-155,CCND1,miRNA-Genes
174370,hsa-mir-29c,DNMT3B,miRNA-Genes
174371,hsa-mir-29c,COL3A1,miRNA-Genes
174372,hsa-mir-29c,COL4A1,miRNA-Genes
174373,hsa-mir-29c,COL1A1,miRNA-Genes
174374,hsa-mir-29c,COL1A2,miRNA-Genes
174375,hsa-mir-200a,ZEB2,miRNA-Genes
174376,hsa-mir-200a,ZEB1,miRNA-Genes
174377,hsa-mir-200a,ZEB2,miRNA-Genes
174416,hsa-mir-135b,APC,miRNA-Genes
174417,hsa-mir-148b,DNMT3B,miRNA-Genes
174420,hsa-mir-335,SOX4,miRNA-Genes
174421,hsa-mir-424,CCNE1,miRNA-Genes
174422,hsa-mir-424,CCND1,miRNA-Genes
174423,hsa-mir-424,FGFR1,miRNA-Genes
174424,hsa-mir-424,FGFR1,miRNA-Genes
174427,hsa-mir-433,FGF20,miRNA-Genes
174431,hsa-mir-193b,PLAU,miRNA-Genes
174432,hsa-mir-193b,ESR1,miRNA-Genes
174434,hsa-mir-503,CCND1,miRNA-Genes
174435,hsa-mir-503,CDC25A,miRNA-Genes
174436,hsa-mir-503,CCNE1,miRNA-Genes
174437,hsa-mir-504,VEGFA,miRNA-Genes
174441,hsa-mir-33b,ABCA1,miRNA-Genes
174443,hsa-mir-758,ABCA1,miRNA-Genes
174451,hsa-mir-708,ZEB2,miRNA-Genes
174469,hsa-mir-16-1,CCND1,miRNA-Genes
0,hsa-mir-107,ABL2,miRNA-Genes
1,hsa-mir-107,ACVR2B,miRNA-Genes
2,hsa-mir-107,ADD2,miRNA-Genes
3,hsa-mir-107,ADORA3,miRNA-Genes
4,hsa-mir-107,ALDH3B1,miRNA-Genes
5,hsa-mir-107,ARNT,miRNA-Genes
6,hsa-mir-107,DST,miRNA-Genes
7,hsa-mir-107,CALU,miRNA-Genes
8,hsa-mir-107,CAPZA2,miRNA-Genes
9,hsa-mir-107,CAV1,miRNA-Genes
10,hsa-mir-107,RUNX1T1,miRNA-Genes
11,hsa-mir-107,CCNE1,miRNA-Genes
12,hsa-mir-107,CCNT1,miRNA-Genes
13,hsa-mir-107,ENTPD1,miRNA-Genes
14,hsa-mir-107,CDK1,miRNA-Genes
15,hsa-mir-107,CDC42,miRNA-Genes
16,hsa-mir-107,CDK6,miRNA-Genes
17,hsa-mir-107,CDK8,miRNA-Genes
18,hsa-mir-107,RCC1,miRNA-Genes
19,hsa-mir-107,CHGA,miRNA-Genes
20,hsa-mir-107,CHRM1,miRNA-Genes
21,hsa-mir-107,CRKL,miRNA-Genes
22,hsa-mir-107,CSNK1G2,miRNA-Genes
23,hsa-mir-107,CSNK1G3,miRNA-Genes
24,hsa-mir-107,CSNK2A1,miRNA-Genes
25,hsa-mir-107,VCAN,miRNA-Genes
26,hsa-mir-107,CYP2C8,miRNA-Genes
27,hsa-mir-107,DAPK1,miRNA-Genes
28,hsa-mir-107,DECR1,miRNA-Genes
29,hsa-mir-107,DMPK,miRNA-Genes
30,hsa-mir-107,EIF1AX,miRNA-Genes
31,hsa-mir-107,ELK4,miRNA-Genes
32,hsa-mir-107,EN2,miRNA-Genes
33,hsa-mir-107,ERN1,miRNA-Genes
34,hsa-mir-107,FGF2,miRNA-Genes
35,hsa-mir-107,FOXC1,miRNA-Genes
36,hsa-mir-107,FOXO1,miRNA-Genes
37,hsa-mir-107,GABRB1,miRNA-Genes
38,hsa-mir-107,GNAI3,miRNA-Genes
39,hsa-mir-107,GNAT1,miRNA-Genes
40,hsa-mir-107,GNS,miRNA-Genes
41,hsa-mir-107,GRN,miRNA-Genes
42,hsa-mir-107,HIF1A,miRNA-Genes
43,hsa-mir-107,HNRNPA2B1,miRNA-Genes
44,hsa-mir-107,HPRT1,miRNA-Genes
45,hsa-mir-107,DNAJA1,miRNA-Genes
46,hsa-mir-107,IGSF3,miRNA-Genes
47,hsa-mir-107,IDH3A,miRNA-Genes
48,hsa-mir-107,IL6,miRNA-Genes
49,hsa-mir-107,INSIG1,miRNA-Genes
50,hsa-mir-107,ITGA2,miRNA-Genes
51,hsa-mir-107,JAK1,miRNA-Genes
52,hsa-mir-107,RPSA,miRNA-Genes
53,hsa-mir-107,LASP1,miRNA-Genes
54,hsa-mir-107,LBR,miRNA-Genes
55,hsa-mir-107,CD180,miRNA-Genes
56,hsa-mir-107,TM4SF1,miRNA-Genes
57,hsa-mir-107,MCM7,miRNA-Genes
58,hsa-mir-107,MDM4,miRNA-Genes
59,hsa-mir-107,MT1E,miRNA-Genes
60,hsa-mir-107,MYB,miRNA-Genes
61,hsa-mir-107,MYBPC1,miRNA-Genes
62,hsa-mir-107,NF1,miRNA-Genes
63,hsa-mir-107,NFIA,miRNA-Genes
64,hsa-mir-107,NINJ1,miRNA-Genes
65,hsa-mir-107,NOTCH2,miRNA-Genes
66,hsa-mir-107,OPRM1,miRNA-Genes
67,hsa-mir-107,ORC4,miRNA-Genes
68,hsa-mir-107,FURIN,miRNA-Genes
69,hsa-mir-107,PAFAH1B2,miRNA-Genes
70,hsa-mir-107,PAWR,miRNA-Genes
71,hsa-mir-107,PCSK5,miRNA-Genes
72,hsa-mir-107,ENPP2,miRNA-Genes
73,hsa-mir-107,PER1,miRNA-Genes
74,hsa-mir-107,PHKA1,miRNA-Genes
75,hsa-mir-107,SERPINB5,miRNA-Genes
76,hsa-mir-107,PIK3R1,miRNA-Genes
77,hsa-mir-107,PLAG1,miRNA-Genes
78,hsa-mir-107,PPP2CA,miRNA-Genes
79,hsa-mir-107,PPP2R5C,miRNA-Genes
80,hsa-mir-107,PPP6C,miRNA-Genes
81,hsa-mir-107,NPY4R,miRNA-Genes
82,hsa-mir-107,PRKCE,miRNA-Genes
83,hsa-mir-107,PSMB6,miRNA-Genes
84,hsa-mir-107,PTEN,miRNA-Genes
85,hsa-mir-107,TWF1,miRNA-Genes
86,hsa-mir-107,PURA,miRNA-Genes
87,hsa-mir-107,PURB,miRNA-Genes
88,hsa-mir-107,RAD21,miRNA-Genes
89,hsa-mir-107,RAD51,miRNA-Genes
90,hsa-mir-107,RBBP6,miRNA-Genes
91,hsa-mir-107,REL,miRNA-Genes
92,hsa-mir-107,RPL27,miRNA-Genes
93,hsa-mir-107,MRPL12,miRNA-Genes
94,hsa-mir-107,RPS6KB1,miRNA-Genes
95,hsa-mir-107,RPS24,miRNA-Genes
96,hsa-mir-107,RS1,miRNA-Genes
97,hsa-mir-107,CLIP1,miRNA-Genes
98,hsa-mir-107,SALL1,miRNA-Genes
99,hsa-mir-107,SAT1,miRNA-Genes
100,hsa-mir-107,SRSF1,miRNA-Genes
101,hsa-mir-107,SH3GL2,miRNA-Genes
102,hsa-mir-107,SIAH1,miRNA-Genes
103,hsa-mir-107,SLC2A3,miRNA-Genes
104,hsa-mir-107,SMARCE1,miRNA-Genes
105,hsa-mir-107,SNCG,miRNA-Genes
106,hsa-mir-107,SNTB2,miRNA-Genes
107,hsa-mir-107,TAF13,miRNA-Genes
108,hsa-mir-107,MAP3K7,miRNA-Genes
109,hsa-mir-107,TARBP2,miRNA-Genes
110,hsa-mir-107,TCF19,miRNA-Genes
111,hsa-mir-107,TGFBR3,miRNA-Genes
112,hsa-mir-107,TJP1,miRNA-Genes
113,hsa-mir-107,TK1,miRNA-Genes
114,hsa-mir-107,UBE2B,miRNA-Genes
115,hsa-mir-107,VEGFA,miRNA-Genes
116,hsa-mir-107,XPC,miRNA-Genes
117,hsa-mir-107,YWHAH,miRNA-Genes
118,hsa-mir-107,HMGA2,miRNA-Genes
119,hsa-mir-107,AXIN2,miRNA-Genes
120,hsa-mir-107,FZD6,miRNA-Genes
121,hsa-mir-107,DYRK2,miRNA-Genes
122,hsa-mir-107,DHX16,miRNA-Genes
123,hsa-mir-107,SMARCA5,miRNA-Genes
124,hsa-mir-107,OGT,miRNA-Genes
125,hsa-mir-107,NUMB,miRNA-Genes
126,hsa-mir-107,PEA15,miRNA-Genes
127,hsa-mir-107,MTMR3,miRNA-Genes
128,hsa-mir-107,GPRC5A,miRNA-Genes
129,hsa-mir-107,ATG12,miRNA-Genes
130,hsa-mir-107,SLC28A1,miRNA-Genes
131,hsa-mir-107,KLF4,miRNA-Genes
132,hsa-mir-107,GLP2R,miRNA-Genes
133,hsa-mir-107,EFTUD2,miRNA-Genes
134,hsa-mir-107,PPIG,miRNA-Genes
135,hsa-mir-107,KIF23,miRNA-Genes
136,hsa-mir-107,TBPL1,miRNA-Genes
137,hsa-mir-107,MPDU1,miRNA-Genes
138,hsa-mir-107,EI24,miRNA-Genes
139,hsa-mir-107,CLOCK,miRNA-Genes
140,hsa-mir-107,N4BP1,miRNA-Genes
141,hsa-mir-107,RIMS3,miRNA-Genes
142,hsa-mir-107,TSC22D2,miRNA-Genes
143,hsa-mir-107,ZNF623,miRNA-Genes
144,hsa-mir-107,G3BP2,miRNA-Genes
145,hsa-mir-107,JOSD1,miRNA-Genes
146,hsa-mir-107,ABCF2,miRNA-Genes
147,hsa-mir-107,ACTR2,miRNA-Genes
148,hsa-mir-107,YAF2,miRNA-Genes
149,hsa-mir-107,STX6,miRNA-Genes
150,hsa-mir-107,TUBA1B,miRNA-Genes
151,hsa-mir-107,TM9SF1,miRNA-Genes
152,hsa-mir-107,B3GNT2,miRNA-Genes
153,hsa-mir-107,POLD3,miRNA-Genes
154,hsa-mir-107,NUP50,miRNA-Genes
155,hsa-mir-107,ZNF273,miRNA-Genes
156,hsa-mir-107,RAB10,miRNA-Genes
157,hsa-mir-107,KDELR1,miRNA-Genes
158,hsa-mir-107,DUSP14,miRNA-Genes
159,hsa-mir-107,BAZ2A,miRNA-Genes
160,hsa-mir-107,WDR6,miRNA-Genes
161,hsa-mir-107,SYNRG,miRNA-Genes
162,hsa-mir-107,STK38,miRNA-Genes
163,hsa-mir-107,CPEB3,miRNA-Genes
164,hsa-mir-107,ATG14,miRNA-Genes
165,hsa-mir-107,SETD1B,miRNA-Genes
166,hsa-mir-107,TRIM35,miRNA-Genes
167,hsa-mir-107,TTLL5,miRNA-Genes
168,hsa-mir-107,TNRC6B,miRNA-Genes
169,hsa-mir-107,HIC2,miRNA-Genes
170,hsa-mir-107,ZCCHC14,miRNA-Genes
171,hsa-mir-107,GANAB,miRNA-Genes
172,hsa-mir-107,DICER1,miRNA-Genes
173,hsa-mir-107,NNT,miRNA-Genes
174,hsa-mir-107,BACE1,miRNA-Genes
175,hsa-mir-107,SUN2,miRNA-Genes
176,hsa-mir-107,ARIH1,miRNA-Genes
177,hsa-mir-107,FAM98A,miRNA-Genes
178,hsa-mir-107,PNISR,miRNA-Genes
179,hsa-mir-107,TMEM87A,miRNA-Genes
180,hsa-mir-107,PPP1R16B,miRNA-Genes
181,hsa-mir-107,POLDIP2,miRNA-Genes
182,hsa-mir-107,RSL1D1,miRNA-Genes
183,hsa-mir-107,PHGDH,miRNA-Genes
184,hsa-mir-107,AGO1,miRNA-Genes
185,hsa-mir-107,LATS2,miRNA-Genes
186,hsa-mir-107,AGO2,miRNA-Genes
187,hsa-mir-107,VPS4A,miRNA-Genes
188,hsa-mir-107,EML4,miRNA-Genes
189,hsa-mir-107,SLCO3A1,miRNA-Genes
190,hsa-mir-107,C16orf72,miRNA-Genes
191,hsa-mir-107,BABAM1,miRNA-Genes
192,hsa-mir-107,SSU72,miRNA-Genes
193,hsa-mir-107,RACGAP1,miRNA-Genes
194,hsa-mir-107,SNX8,miRNA-Genes
195,hsa-mir-107,HCFC2,miRNA-Genes
196,hsa-mir-107,NRBP1,miRNA-Genes
197,hsa-mir-107,COPS7A,miRNA-Genes
198,hsa-mir-107,HDDC2,miRNA-Genes
199,hsa-mir-107,MRPL2,miRNA-Genes
200,hsa-mir-107,FCF1,miRNA-Genes
201,hsa-mir-107,IER3IP1,miRNA-Genes
202,hsa-mir-107,MRPL51,miRNA-Genes
203,hsa-mir-107,GPR89B,miRNA-Genes
204,hsa-mir-107,ANKFY1,miRNA-Genes
205,hsa-mir-107,PPIL1,miRNA-Genes
206,hsa-mir-107,CAB39,miRNA-Genes
207,hsa-mir-107,TM7SF3,miRNA-Genes
208,hsa-mir-107,FGFRL1,miRNA-Genes
209,hsa-mir-107,C21orf58,miRNA-Genes
210,hsa-mir-107,DNAJC10,miRNA-Genes
211,hsa-mir-107,CNNM2,miRNA-Genes
212,hsa-mir-107,CDCA4,miRNA-Genes
213,hsa-mir-107,ARGLU1,miRNA-Genes
214,hsa-mir-107,ZDHHC4,miRNA-Genes
215,hsa-mir-107,PPP6R3,miRNA-Genes
216,hsa-mir-107,FBXW7,miRNA-Genes
217,hsa-mir-107,MIS18BP1,miRNA-Genes
218,hsa-mir-107,LIN7C,miRNA-Genes
219,hsa-mir-107,CDV3,miRNA-Genes
220,hsa-mir-107,UBE2Q1,miRNA-Genes
221,hsa-mir-107,LUC7L,miRNA-Genes
222,hsa-mir-107,DEPDC1B,miRNA-Genes
223,hsa-mir-107,LRIF1,miRNA-Genes
224,hsa-mir-107,PAG1,miRNA-Genes
225,hsa-mir-107,ASH1L,miRNA-Genes
226,hsa-mir-107,GNG12,miRNA-Genes
227,hsa-mir-107,MTFR1L,miRNA-Genes
